Resistance	Thickness	Time_R	Time_T
23.78	0.29	15:16:50.017839	15:16:50.018244
23.81	0.29	15:16:50.206674	15:16:50.221450
23.34	0.29	15:16:50.422060	15:16:50.422652
23.22	0.29	15:16:50.703012	15:16:50.717082
23.17	0.29	15:16:50.904597	15:16:50.919973
24.48	0.29	15:16:51.205859	15:16:51.219929
23.61	0.29	15:16:51.410850	15:16:51.411155
23.76	0.29	15:16:51.707945	15:16:51.708201
23.57	0.29	15:16:51.910248	15:16:51.910502
23.23	0.29	15:16:52.209722	15:16:52.210059
23.25	0.29	15:16:52.517884	15:16:52.518244
23.37	0.29	15:16:52.701987	15:16:52.729410
22.86	0.29	15:16:52.905181	15:16:52.919745
23.04	0.29	15:16:53.106314	15:16:53.121784
23.16	0.29	15:16:53.402957	15:16:53.417071
23.5	0.29	15:16:53.609079	15:16:53.619571
23.46	0.29	15:16:53.901829	15:16:53.916565
23.43	0.29	15:16:54.104563	15:16:54.119891
22.86	0.291	15:16:54.402543	15:16:54.416685
23.63	0.291	15:16:54.606817	15:16:54.607281
23.44	0.291	15:16:54.904762	15:16:54.919987
23.38	0.291	15:16:55.111596	15:16:55.111832
23.78	0.291	15:16:55.408542	15:16:55.408806
23.21	0.29	15:16:55.612615	15:16:55.612859
23.06	0.29	15:16:55.815045	15:16:55.815420
25.07	0.291	15:16:56.111641	15:16:56.112045
23.66	0.291	15:16:56.315891	15:16:56.316207
23.84	0.291	15:16:56.612043	15:16:56.612284
23.61	0.291	15:16:56.815359	15:16:56.815603
24.1	0.291	15:16:57.112924	15:16:57.113226
23.84	0.291	15:16:57.315004	15:16:57.315287
24.24	0.29	15:16:57.611096	15:16:57.611340
24.35	0.29	15:16:57.871431	15:16:57.872016
24.01	0.29	15:16:58.114006	15:16:58.114368
23.53	0.29	15:16:58.301782	15:16:58.315946
24.03	0.29	15:16:58.511703	15:16:58.517833
24.49	0.29	15:16:58.801178	15:16:58.816137
27.47	0.29	15:16:59.005196	15:16:59.020181
26.51	0.29	15:16:59.303943	15:16:59.318579
28.23	0.29	15:16:59.508923	15:16:59.509164
26.04	0.29	15:16:59.807467	15:16:59.807707
24.73	0.291	15:17:00.012201	15:17:00.012781
24.77	0.291	15:17:00.311520	15:17:00.311758
24.71	0.29	15:17:00.499979	15:17:00.514075
25.6	0.29	15:17:00.704116	15:17:00.719388
25.47	0.291	15:17:00.999968	15:17:01.014446
24.63	0.291	15:17:01.202776	15:17:01.218015
25.76	0.291	15:17:01.501704	15:17:01.515755
24.53	0.291	15:17:01.702884	15:17:01.718122
24.45	0.291	15:17:02.015207	15:17:02.015453
26.3	0.291	15:17:02.205762	15:17:02.206170
25.15	0.291	15:17:02.505906	15:17:02.506278
25.62	0.291	15:17:02.709329	15:17:02.709574
25.37	0.291	15:17:03.005157	15:17:03.005417
27.03	0.291	15:17:03.208990	15:17:03.209260
26.08	0.291	15:17:03.409548	15:17:03.409898
28.01	0.291	15:17:03.708214	15:17:03.708458
27.12	0.291	15:17:03.911193	15:17:03.911432
26.81	0.291	15:17:04.206744	15:17:04.206986
26.24	0.291	15:17:04.503881	15:17:04.517888
25.29	0.291	15:17:04.708250	15:17:04.708520
24.56	0.291	15:17:04.909016	15:17:04.909259
26.44	0.29	15:17:05.208211	15:17:05.208449
25.29	0.29	15:17:05.411045	15:17:05.411282
26.31	0.29	15:17:05.708196	15:17:05.708445
25.32	0.29	15:17:05.899100	15:17:05.913326
25.7	0.29	15:17:06.102792	15:17:06.117487
26.2	0.29	15:17:06.413656	15:17:06.413892
28.15	0.29	15:17:06.601103	15:17:06.616270
27.97	0.29	15:17:06.899512	15:17:06.913667
25.41	0.29	15:17:07.101752	15:17:07.116491
27.28	0.29	15:17:07.401071	15:17:07.414958
27.33	0.29	15:17:07.603806	15:17:07.604052
25.34	0.29	15:17:07.902328	15:17:07.916303
26.73	0.29	15:17:08.106567	15:17:08.106806
26.96	0.29	15:17:08.405528	15:17:08.405799
25.34	0.29	15:17:08.609309	15:17:08.609550
25.59	0.29	15:17:08.812818	15:17:08.813068
25.46	0.29	15:17:09.108690	15:17:09.109023
25.44	0.29	15:17:09.310645	15:17:09.310890
25.18	0.29	15:17:09.609024	15:17:09.609263
26	0.29	15:17:09.813380	15:17:09.813619
24.92	0.29	15:17:10.110111	15:17:10.110354
25.8	0.29	15:17:10.313053	15:17:10.313325
25.74	0.29	15:17:10.597331	15:17:10.611443
27.19	0.29	15:17:10.801960	15:17:10.816358
26.88	0.29	15:17:11.101092	15:17:11.115115
25.64	0.29	15:17:11.305004	15:17:11.305402
26.51	0.29	15:17:11.511416	15:17:11.511656
25.77	0.29	15:17:11.809420	15:17:11.809653
25.89	0.29	15:17:12.012758	15:17:12.012994
26.25	0.29	15:17:12.308406	15:17:12.308645
25.86	0.29	15:17:12.512935	15:17:12.513318
26.06	0.29	15:17:12.811972	15:17:12.812293
26.92	0.29	15:17:13.014421	15:17:13.015335
26.25	0.29	15:17:13.299596	15:17:13.313651
26.66	0.29	15:17:13.501516	15:17:13.515545
26.75	0.29	15:17:13.799828	15:17:13.814097
25.52	0.29	15:17:14.003530	15:17:14.003767
26.78	0.29	15:17:14.206721	15:17:14.207059
26.51	0.289	15:17:14.505586	15:17:14.505890
27.33	0.289	15:17:14.707826	15:17:14.708219
27.08	0.289	15:17:15.009173	15:17:15.009409
26.88	0.289	15:17:15.212295	15:17:15.212664
26.62	0.29	15:17:15.507597	15:17:15.507880
30.96	0.29	15:17:15.710737	15:17:15.710979
28.53	0.29	15:17:15.910052	15:17:15.914550
36.83	0.29	15:17:16.196412	15:17:16.210490
76.33	0.29	15:17:16.410846	15:17:16.412859
63.62	0.29	15:17:16.710556	15:17:16.710792
70.19	0.29	15:17:16.906795	15:17:16.912854
56.75	0.29	15:17:17.211175	15:17:17.211412
33.56	0.29	15:17:17.400291	15:17:17.414998
34.04	0.29	15:17:17.698446	15:17:17.716284
34.2	0.29	15:17:17.901803	15:17:17.902037
32.94	0.29	15:17:18.200494	15:17:18.215251
34.13	0.29	15:17:18.405891	15:17:18.406170
165.21	0.29	15:17:18.706009	15:17:18.706299
56.95	0.29	15:17:18.909836	15:17:18.910170
30.99	0.29	15:17:19.207373	15:17:19.207637
26.78	0.29	15:17:19.410472	15:17:19.410707
26.55	0.29	15:17:19.605281	15:17:19.612601
26.41	0.289	15:17:19.896909	15:17:19.911064
26.57	0.289	15:17:20.101880	15:17:20.102123
24.74	0.289	15:17:20.399063	15:17:20.413144
24.75	0.289	15:17:20.602336	15:17:20.602818
24.75	0.289	15:17:20.897497	15:17:20.911497
24.75	0.289	15:17:21.099635	15:17:21.113732
24.49	0.289	15:17:21.411042	15:17:21.411285
24.44	0.289	15:17:21.599940	15:17:21.614064
24.38	0.289	15:17:21.897781	15:17:21.911880
24.12	0.289	15:17:22.101512	15:17:22.101751
24.15	0.289	15:17:22.401387	15:17:22.401634
24.36	0.289	15:17:22.605766	15:17:22.606049
24.35	0.289	15:17:22.810329	15:17:22.810575
24.31	0.289	15:17:23.109189	15:17:23.109436
24.3	0.289	15:17:23.296049	15:17:23.310645
24.15	0.289	15:17:23.595509	15:17:23.610373
23.85	0.289	15:17:23.800799	15:17:23.801093
23.7	0.289	15:17:24.099021	15:17:24.113898
23.72	0.289	15:17:24.304354	15:17:24.304589
23.69	0.29	15:17:24.603054	15:17:24.603295
23.64	0.29	15:17:24.806473	15:17:24.806726
23.65	0.291	15:17:25.101233	15:17:25.101478
23.77	0.291	15:17:25.304200	15:17:25.304446
23.72	0.291	15:17:25.506667	15:17:25.506931
23.83	0.291	15:17:25.804133	15:17:25.804373
23.82	0.291	15:17:26.007030	15:17:26.007380
23.73	0.291	15:17:26.305284	15:17:26.305542
23.73	0.291	15:17:26.508965	15:17:26.509236
23.73	0.291	15:17:26.806902	15:17:26.807182
23.65	0.291	15:17:27.009429	15:17:27.009675
23.61	0.291	15:17:27.305027	15:17:27.305270
23.65	0.291	15:17:27.509482	15:17:27.509737
23.65	0.291	15:17:27.809098	15:17:27.809332
23.58	0.291	15:17:27.995048	15:17:28.009820
23.63	0.291	15:17:28.198325	15:17:28.212851
23.66	0.291	15:17:28.496498	15:17:28.510898
23.63	0.291	15:17:28.700784	15:17:28.701030
23.65	0.291	15:17:28.993943	15:17:29.008820
23.65	0.29	15:17:29.196640	15:17:29.211410
23.6	0.291	15:17:29.495877	15:17:29.510476
23.58	0.29	15:17:29.698563	15:17:29.698836
23.55	0.29	15:17:30.007928	15:17:30.008211
23.53	0.291	15:17:30.197030	15:17:30.211638
23.66	0.291	15:17:30.495107	15:17:30.509149
23.62	0.291	15:17:30.697449	15:17:30.711538
23.62	0.291	15:17:30.995809	15:17:31.010075
23.49	0.29	15:17:31.198582	15:17:31.198957
23.45	0.29	15:17:31.497019	15:17:31.511524
23.48	0.29	15:17:31.703233	15:17:31.703534
23.44	0.29	15:17:32.006206	15:17:32.006467
23.42	0.29	15:17:32.205217	15:17:32.207222
23.45	0.29	15:17:32.413821	15:17:32.414223
23.49	0.29	15:17:32.698074	15:17:32.698416
23.48	0.29	15:17:33.007821	15:17:33.011362
23.47	0.29	15:17:33.202670	15:17:33.202928
23.47	0.29	15:17:33.406956	15:17:33.407200
23.49	0.29	15:17:33.707093	15:17:33.707362
23.43	0.29	15:17:33.897108	15:17:33.911350
23.42	0.29	15:17:34.217394	15:17:34.217994
23.47	0.29	15:17:34.401501	15:17:34.401748
23.45	0.29	15:17:34.718625	15:17:34.718894
23.42	0.29	15:17:34.908218	15:17:34.908765
23.39	0.29	15:17:35.096553	15:17:35.111538
23.47	0.29	15:17:35.396796	15:17:35.413163
23.1	0.29	15:17:35.599715	15:17:35.599983
23.06	0.29	15:17:35.898328	15:17:35.898574
23	0.29	15:17:36.099527	15:17:36.099780
23.02	0.29	15:17:36.302787	15:17:36.303045
23	0.29	15:17:36.604815	15:17:36.605081
22.97	0.289	15:17:36.795163	15:17:36.809784
23.01	0.289	15:17:37.094862	15:17:37.109528
23.02	0.289	15:17:37.298534	15:17:37.298942
23.01	0.289	15:17:37.597303	15:17:37.597542
22.91	0.289	15:17:37.798343	15:17:37.798579
22.93	0.289	15:17:38.093968	15:17:38.108728
22.92	0.289	15:17:38.298870	15:17:38.299105
22.9	0.289	15:17:38.597927	15:17:38.598177
22.96	0.289	15:17:38.802116	15:17:38.802361
22.96	0.289	15:17:39.005581	15:17:39.005824
22.9	0.289	15:17:39.301767	15:17:39.302041
22.91	0.289	15:17:39.506369	15:17:39.506638
22.94	0.289	15:17:39.792052	15:17:39.806909
22.92	0.29	15:17:39.997065	15:17:39.997299
22.89	0.29	15:17:40.297454	15:17:40.297696
22.95	0.29	15:17:40.500493	15:17:40.500729
22.95	0.29	15:17:40.797417	15:17:40.797659
22.88	0.289	15:17:41.003038	15:17:41.003288
22.89	0.289	15:17:41.304288	15:17:41.304524
22.92	0.289	15:17:41.495043	15:17:41.509884
22.9	0.289	15:17:41.699539	15:17:41.700023
23.13	0.289	15:17:41.996804	15:17:41.997070
24.18	0.289	15:17:42.200681	15:17:42.200925
24.36	0.289	15:17:42.497085	15:17:42.497339
24.51	0.29	15:17:42.701266	15:17:42.701689
24.58	0.29	15:17:42.998019	15:17:42.998260
24.44	0.29	15:17:43.201923	15:17:43.202175
24.35	0.29	15:17:43.497505	15:17:43.497759
24.36	0.29	15:17:43.703010	15:17:43.703324
24.4	0.29	15:17:44.002659	15:17:44.002894
24.34	0.29	15:17:44.199226	15:17:44.207895
24.58	0.29	15:17:44.491494	15:17:44.505751
25.21	0.29	15:17:44.693042	15:17:44.708515
25.26	0.289	15:17:44.993039	15:17:45.006649
25.24	0.289	15:17:45.196009	15:17:45.210244
25.26	0.289	15:17:45.494748	15:17:45.521725
25.3	0.289	15:17:45.700881	15:17:45.701343
25.82	0.289	15:17:45.999759	15:17:46.000004
25.83	0.289	15:17:46.204858	15:17:46.205203
25.81	0.289	15:17:46.393673	15:17:46.408571
25.68	0.289	15:17:46.690561	15:17:46.705399
25.58	0.289	15:17:46.894656	15:17:46.908770
25.56	0.289	15:17:47.210854	15:17:47.211365
25.63	0.289	15:17:47.397862	15:17:47.398241
25.65	0.29	15:17:47.697620	15:17:47.697880
25.59	0.29	15:17:47.902068	15:17:47.902300
25.65	0.29	15:17:48.104127	15:17:48.104641
25.66	0.29	15:17:48.401868	15:17:48.402108
25.64	0.29	15:17:48.603607	15:17:48.603846
25.69	0.289	15:17:48.900785	15:17:48.901141
25.79	0.289	15:17:49.102579	15:17:49.102814
25.76	0.289	15:17:49.305276	15:17:49.308119
25.89	0.289	15:17:49.603906	15:17:49.604141
25.83	0.29	15:17:49.801634	15:17:49.805745
25.81	0.29	15:17:50.102140	15:17:50.102373
25.78	0.29	15:17:50.306909	15:17:50.307472
25.82	0.29	15:17:50.603318	15:17:50.603582
25.8	0.29	15:17:50.789862	15:17:50.804501
25.7	0.29	15:17:51.090313	15:17:51.104335
25.7	0.29	15:17:51.294479	15:17:51.294817
25.75	0.29	15:17:51.592910	15:17:51.606947
25.67	0.29	15:17:51.796817	15:17:51.797050
25.56	0.29	15:17:52.093660	15:17:52.107712
25.56	0.29	15:17:52.296385	15:17:52.296635
25.57	0.29	15:17:52.592793	15:17:52.606961
25.5	0.29	15:17:52.795407	15:17:52.795645
25.53	0.29	15:17:53.093438	15:17:53.107494
25.56	0.29	15:17:53.294800	15:17:53.295038
25.51	0.289	15:17:53.497104	15:17:53.497369
26.56	0.289	15:17:53.795567	15:17:53.795810
26.07	0.289	15:17:53.998890	15:17:53.999126
26.46	0.289	15:17:54.296251	15:17:54.296490
35.02	0.289	15:17:54.497684	15:17:54.498082
24.47	0.289	15:17:54.794969	15:17:54.795211
24.07	0.29	15:17:54.999421	15:17:54.999656
24.13	0.29	15:17:55.203054	15:17:55.203303
23.67	0.289	15:17:55.498843	15:17:55.499094
23.75	0.289	15:17:55.703434	15:17:55.703670
23.68	0.29	15:17:56.000465	15:17:56.000703
23.64	0.29	15:17:56.202152	15:17:56.202403
23.59	0.29	15:17:56.489094	15:17:56.503296
23.59	0.29	15:17:56.692561	15:17:56.705762
23.57	0.29	15:17:56.987502	15:17:57.001666
23.52	0.29	15:17:57.189848	15:17:57.204457
23.53	0.29	15:17:57.487829	15:17:57.502329
23.59	0.29	15:17:57.690663	15:17:57.705450
23.56	0.29	15:17:57.894167	15:17:57.894428
23.52	0.29	15:17:58.189711	15:17:58.203763
23.54	0.29	15:17:58.392296	15:17:58.407498
23.52	0.29	15:17:58.691410	15:17:58.705365
23.5	0.29	15:17:58.893214	15:17:58.893478
23.55	0.29	15:17:59.191991	15:17:59.206630
23.55	0.29	15:17:59.394391	15:17:59.394631
23.48	0.29	15:17:59.692787	15:17:59.693031
23.49	0.29	15:17:59.895218	15:17:59.895458
23.5	0.29	15:18:00.192262	15:18:00.192559
23.49	0.29	15:18:00.394861	15:18:00.395107
23.46	0.29	15:18:00.693046	15:18:00.693765
23.52	0.29	15:18:00.896185	15:18:00.896479
23.52	0.29	15:18:01.101167	15:18:01.101445
23.45	0.29	15:18:01.397579	15:18:01.397829
23.46	0.29	15:18:01.601226	15:18:01.601498
23.49	0.29	15:18:01.896130	15:18:01.896366
23.48	0.291	15:18:02.099620	15:18:02.099876
23.5	0.291	15:18:02.395635	15:18:02.395877
23.53	0.291	15:18:02.596825	15:18:02.597054
23.52	0.291	15:18:02.895071	15:18:02.895325
23.46	0.291	15:18:03.098585	15:18:03.098829
23.48	0.291	15:18:03.400651	15:18:03.401946
23.5	0.291	15:18:03.588225	15:18:03.603524
23.48	0.291	15:18:03.797762	15:18:03.805755
23.51	0.291	15:18:04.091271	15:18:04.091704
23.53	0.291	15:18:04.295343	15:18:04.295594
23.46	0.29	15:18:04.595528	15:18:04.595766
23.47	0.29	15:18:04.799612	15:18:04.799846
23.53	0.29	15:18:05.095848	15:18:05.096096
23.52	0.29	15:18:05.299847	15:18:05.300079
23.49	0.29	15:18:05.598881	15:18:05.599122
23.47	0.29	15:18:05.785497	15:18:05.800098
23.45	0.29	15:18:06.000325	15:18:06.002662
23.51	0.29	15:18:06.286487	15:18:06.301255
23.46	0.29	15:18:06.494844	15:18:06.502689
23.41	0.29	15:18:06.800442	15:18:06.800685
23.43	0.29	15:18:06.992200	15:18:07.003103
23.39	0.29	15:18:07.288056	15:18:07.302717
23.35	0.29	15:18:07.489788	15:18:07.504215
23.42	0.29	15:18:07.790146	15:18:07.805189
23.42	0.29	15:18:07.994032	15:18:07.994293
23.41	0.29	15:18:08.293504	15:18:08.293755
23.39	0.29	15:18:08.497453	15:18:08.497689
23.42	0.29	15:18:08.796928	15:18:08.797167
23.39	0.29	15:18:09.000364	15:18:09.000593
23.38	0.29	15:18:09.201631	15:18:09.202615
23.45	0.29	15:18:09.500181	15:18:09.500412
23.46	0.29	15:18:09.696931	15:18:09.703255
23.4	0.29	15:18:09.986637	15:18:10.001475
23.42	0.29	15:18:10.189479	15:18:10.203575
23.45	0.29	15:18:10.486984	15:18:10.501064
23.44	0.29	15:18:10.689554	15:18:10.703704
23.47	0.29	15:18:10.984690	15:18:10.998883
23.49	0.29	15:18:11.186607	15:18:11.200725
23.49	0.29	15:18:11.499635	15:18:11.500141
23.44	0.29	15:18:11.689954	15:18:11.690321
23.46	0.291	15:18:11.988020	15:18:12.002403
23.47	0.291	15:18:12.189395	15:18:12.204546
23.44	0.291	15:18:12.486618	15:18:12.500710
23.47	0.291	15:18:12.688439	15:18:12.702431
23.47	0.291	15:18:12.889189	15:18:12.903674
23.41	0.291	15:18:13.185979	15:18:13.200101
23.4	0.291	15:18:13.387718	15:18:13.402542
23.46	0.291	15:18:13.684262	15:18:13.698263
23.44	0.291	15:18:13.887652	15:18:13.901593
23.41	0.291	15:18:14.187299	15:18:14.201436
23.43	0.291	15:18:14.391906	15:18:14.392152
23.45	0.29	15:18:14.688971	15:18:14.703039
23.39	0.29	15:18:14.891449	15:18:14.891684
23.39	0.29	15:18:15.190693	15:18:15.190934
23.44	0.29	15:18:15.394002	15:18:15.394733
23.42	0.29	15:18:15.693976	15:18:15.694391
23.38	0.29	15:18:15.896957	15:18:15.897262
23.4	0.29	15:18:16.193847	15:18:16.194196
23.38	0.29	15:18:16.384362	15:18:16.405483
23.36	0.29	15:18:16.696373	15:18:16.696603
23.41	0.291	15:18:16.885627	15:18:16.900707
23.42	0.291	15:18:17.092293	15:18:17.092748
23.41	0.291	15:18:17.399081	15:18:17.399454
23.37	0.291	15:18:17.595277	15:18:17.595748
23.4	0.291	15:18:17.891233	15:18:17.891468
23.38	0.291	15:18:18.094828	15:18:18.095071
23.35	0.291	15:18:18.399293	15:18:18.399545
23.41	0.291	15:18:18.583082	15:18:18.597842
23.41	0.291	15:18:18.897552	15:18:18.898061
23.33	0.291	15:18:19.086233	15:18:19.100306
23.35	0.291	15:18:19.389836	15:18:19.390185
23.38	0.291	15:18:19.596421	15:18:19.596947
23.4	0.291	15:18:19.895817	15:18:19.896222
23.4	0.291	15:18:20.087126	15:18:20.123946
23.33	0.291	15:18:20.290267	15:18:20.290552
23.35	0.291	15:18:20.592967	15:18:20.593262
23.38	0.291	15:18:20.783806	15:18:20.798085
23.36	0.291	15:18:21.097653	15:18:21.098038
23.36	0.291	15:18:21.292443	15:18:21.300434
23.38	0.291	15:18:21.588156	15:18:21.588490
23.33	0.291	15:18:21.792120	15:18:21.792550
23.32	0.291	15:18:21.995556	15:18:21.995824
23.33	0.291	15:18:22.296034	15:18:22.296278
23.37	0.291	15:18:22.487333	15:18:22.499740
23.39	0.291	15:18:22.796704	15:18:22.796940
23.35	0.291	15:18:22.986248	15:18:23.001081
23.35	0.291	15:18:23.285306	15:18:23.299601
23.43	0.291	15:18:23.489914	15:18:23.490228
23.42	0.291	15:18:23.691894	15:18:23.692140
23.38	0.291	15:18:23.992068	15:18:23.992398
23.42	0.291	15:18:24.196913	15:18:24.197291
23.46	0.291	15:18:24.496170	15:18:24.496416
23.47	0.291	15:18:24.684122	15:18:24.699050
23.48	0.291	15:18:24.985638	15:18:25.022311
23.42	0.291	15:18:25.304370	15:18:25.304667
23.39	0.291	15:18:26.085670	15:18:26.100939
23.42	0.291	15:18:26.588513	15:18:26.588788
23.39	0.291	15:18:26.995946	15:18:26.996381
23.34	0.291	15:18:27.387130	15:18:27.387472
23.35	0.291	15:18:27.687895	15:18:27.688144
23.37	0.291	15:18:27.891152	15:18:27.891427
23.31	0.291	15:18:28.092688	15:18:28.092976
23.3	0.291	15:18:28.389848	15:18:28.390104
23.37	0.291	15:18:28.595072	15:18:28.595331
23.35	0.291	15:18:28.892633	15:18:28.892909
23.3	0.291	15:18:29.095858	15:18:29.096119
23.32	0.29	15:18:29.395304	15:18:29.395807
23.32	0.29	15:18:29.583943	15:18:29.598031
23.29	0.29	15:18:29.796048	15:18:29.796277
23.33	0.29	15:18:30.082369	15:18:30.096288
23.34	0.29	15:18:30.287739	15:18:30.287968
23.27	0.29	15:18:30.586736	15:18:30.586990
23.37	0.29	15:18:32.984288	15:18:32.997809
23.34	0.289	15:18:38.188809	15:18:38.191225
23.29	0.29	15:18:43.885420	15:18:43.893685
23.35	0.289	15:18:44.379023	15:18:44.394881
23.33	0.289	15:18:44.692179	15:18:44.692707
23.3	0.29	15:18:44.879504	15:18:44.894207
23.32	0.29	15:18:45.216484	15:18:45.220303
23.34	0.29	15:18:45.594248	15:18:45.594884
23.33	0.29	15:18:45.891741	15:18:45.892085
23.31	0.29	15:18:46.189115	15:18:46.189476
23.25	0.29	15:18:48.690521	15:18:48.695042
23.26	0.29	15:18:49.084447	15:18:49.086063
23.27	0.29	15:18:49.324531	15:18:49.326153
23.3	0.29	15:18:49.590986	15:18:49.591259
23.32	0.29	15:18:49.779920	15:18:49.819152
23.26	0.29	15:18:49.986140	15:18:49.986457
23.26	0.29	15:18:50.287487	15:18:50.287759
23.33	0.29	15:18:50.489925	15:18:50.490195
23.31	0.29	15:18:50.789399	15:18:50.789682
23.28	0.29	15:18:50.976706	15:18:50.991666
23.31	0.29	15:18:51.180570	15:18:51.181777
23.33	0.29	15:18:51.479642	15:18:51.494795
23.34	0.29	15:18:51.680096	15:18:51.694662
23.33	0.289	15:18:51.975461	15:18:51.990211
23.29	0.289	15:18:52.177989	15:18:52.192145
23.31	0.29	15:18:52.390657	15:18:52.390877
23.32	0.29	15:18:52.677615	15:18:52.692784
23.3	0.29	15:18:52.889929	15:18:52.890157
23.35	0.29	15:18:53.176564	15:18:53.190618
23.36	0.29	15:18:53.381101	15:18:53.381398
23.3	0.289	15:18:53.675791	15:18:53.689781
23.3	0.289	15:18:53.877980	15:18:53.892473
23.32	0.289	15:18:54.176031	15:18:54.190980
23.34	0.289	15:18:54.386214	15:18:54.393776
23.32	0.289	15:18:54.676230	15:18:54.690126
23.35	0.289	15:18:54.880329	15:18:54.880795
23.38	0.289	15:18:55.175800	15:18:55.189929
23.31	0.289	15:18:55.380006	15:18:55.380508
23.32	0.289	15:18:55.676406	15:18:55.691229
23.38	0.289	15:18:55.876467	15:18:55.890682
23.37	0.289	15:18:56.081608	15:18:56.082157
23.34	0.289	15:18:56.375097	15:18:56.390065
23.37	0.289	15:18:56.580494	15:18:56.580791
23.4	0.289	15:18:56.877443	15:18:56.892453
23.34	0.29	15:18:57.081381	15:18:57.082335
23.34	0.29	15:18:57.378671	15:18:57.392377
23.41	0.29	15:18:57.582929	15:18:57.583344
23.4	0.29	15:18:57.878490	15:18:57.893273
23.36	0.29	15:18:58.082892	15:18:58.083178
23.38	0.29	15:18:58.378478	15:18:58.393258
23.38	0.29	15:18:58.585498	15:18:58.585927
23.37	0.29	15:18:58.774865	15:18:58.789989
23.36	0.29	15:18:59.088425	15:18:59.088754
23.37	0.291	15:18:59.374159	15:18:59.388131
23.37	0.291	15:18:59.578270	15:18:59.593082
23.4	0.291	15:18:59.781413	15:18:59.781755
23.38	0.291	15:19:00.077398	15:19:00.092156
23.41	0.291	15:19:00.282119	15:19:00.282392
23.43	0.291	15:19:00.581431	15:19:00.581734
23.37	0.291	15:19:00.789432	15:19:00.789729
23.37	0.291	15:19:01.075258	15:19:01.090700
23.43	0.291	15:19:01.280597	15:19:01.281020
23.42	0.291	15:19:01.486424	15:19:01.486810
23.41	0.291	15:19:01.784759	15:19:01.785056
23.42	0.291	15:19:01.988222	15:19:01.988504
23.44	0.291	15:19:02.274726	15:19:02.288575
23.38	0.291	15:19:02.480396	15:19:02.481193
23.38	0.291	15:19:02.781531	15:19:02.781809
23.45	0.291	15:19:02.986604	15:19:02.986862
23.44	0.291	15:19:03.188223	15:19:03.191528
23.4	0.291	15:19:03.476134	15:19:03.491164
23.43	0.291	15:19:03.778358	15:19:03.778711
23.43	0.29	15:19:03.981329	15:19:03.981629
23.42	0.29	15:19:04.286549	15:19:04.286916
23.41	0.29	15:19:04.486369	15:19:04.486681
23.41	0.29	15:19:04.675186	15:19:04.690109
23.42	0.29	15:19:04.974031	15:19:04.988800
23.45	0.29	15:19:05.177678	15:19:05.178041
23.43	0.29	15:19:05.476625	15:19:05.491564
23.46	0.29	15:19:05.682700	15:19:05.683094
23.48	0.29	15:19:05.980935	15:19:05.981273
23.42	0.29	15:19:06.185325	15:19:06.185601
23.42	0.29	15:19:06.386891	15:19:06.391479
23.48	0.29	15:19:06.675391	15:19:06.690189
23.47	0.29	15:19:06.881307	15:19:06.881690
23.45	0.29	15:19:07.182626	15:19:07.182918
23.46	0.29	15:19:07.385357	15:19:07.385696
23.48	0.29	15:19:07.684258	15:19:07.684646
23.42	0.29	15:19:07.885670	15:19:07.886666
23.42	0.29	15:19:08.184744	15:19:08.185009
23.49	0.29	15:19:08.374723	15:19:08.389038
23.48	0.29	15:19:08.672951	15:19:08.687818
23.43	0.29	15:19:08.879079	15:19:08.879649
23.46	0.291	15:19:09.178398	15:19:09.178667
23.46	0.291	15:19:09.384013	15:19:09.384375
23.44	0.291	15:19:09.573603	15:19:09.588079
23.48	0.291	15:19:09.873221	15:19:09.887909
23.5	0.291	15:19:10.077087	15:19:10.077394
23.5	0.29	15:19:10.377884	15:19:10.378208
23.44	0.29	15:19:10.581502	15:19:10.582104
23.45	0.29	15:19:10.881026	15:19:10.881336
23.48	0.29	15:19:11.084574	15:19:11.084840
23.46	0.29	15:19:11.384263	15:19:11.385082
23.48	0.29	15:19:11.585751	15:19:11.586026
23.5	0.29	15:19:11.881440	15:19:11.881732
23.44	0.29	15:19:12.084575	15:19:12.084870
23.44	0.29	15:19:12.272755	15:19:12.286331
23.45	0.29	15:19:12.586048	15:19:12.586318
23.47	0.29	15:19:12.871685	15:19:12.886625
23.49	0.29	15:19:13.077923	15:19:13.078289
23.45	0.29	15:19:13.280392	15:19:13.280678
23.44	0.29	15:19:13.579990	15:19:13.580416
23.5	0.29	15:19:13.785435	15:19:13.785711
23.5	0.291	15:19:14.084649	15:19:14.084920
23.44	0.291	15:19:14.270620	15:19:14.285443
23.46	0.291	15:19:14.572542	15:19:14.586697
23.48	0.29	15:19:14.777866	15:19:14.778135
23.46	0.29	15:19:14.981534	15:19:14.981857
23.48	0.29	15:19:15.279659	15:19:15.280287
23.5	0.29	15:19:15.485027	15:19:15.485380
23.51	0.289	15:19:15.784620	15:19:15.784938
23.44	0.289	15:19:15.976614	15:19:15.977221
23.45	0.289	15:19:16.270245	15:19:16.284153
23.5	0.29	15:19:16.475064	15:19:16.488406
23.48	0.29	15:19:16.771603	15:19:16.786413
23.48	0.29	15:19:16.973343	15:19:16.988269
23.5	0.29	15:19:17.270781	15:19:17.285565
23.45	0.29	15:19:17.476042	15:19:17.476322
23.44	0.289	15:19:17.775273	15:19:17.775545
23.51	0.29	15:19:17.977332	15:19:17.977612
23.5	0.29	15:19:18.179909	15:19:18.180586
